job_id,recruiter_id,company_id,company_name,job_title,category,industry,employment_type,experience_level,work_mode,city,state,country,experience_min_years,experience_max_years,salary_min,salary_max,salary_period,currency,salary_min_lpa,salary_max_lpa,skills_required,education,openings,benefits,job_description,posted_date,application_deadline,status,applicants_count,views_count,featured
JOB00580,REC0088,CMP035,Skillspring India Pvt Ltd,Junior Frontend Developer,Engineering,Education & EdTech,Full-time,Junior,Remote,Hyderabad,Telangana,India,1,5,900000,1250000,Per Year,INR,9.0,12.5,React|TypeScript|Redux|CSS3|Jest,B.E/B.Tech,20,Work From Home Allowance|Performance Bonus|Learning & Development Budget|Referral Bonus|Paid Time Off,"Skillspring India Pvt Ltd is hiring a Junior Frontend Developer for its Hyderabad team (remote). As a leading player in Education & EdTech, we are looking for a motivated professional; 1-5 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply Redux best practices and continuously improve existing processes. Requirements: hands-on knowledge of React, TypeScript, Redux, CSS3. Good analytical and problem-solving abilities.",2026-08-09,2026-10-27,Active,126,1764,False
JOB00581,REC0025,CMP010,Techvantage India Pvt Ltd,Data Engineer,Data & Analytics,Information Technology,Full-time,Mid-Level,Remote,Noida,Uttar Pradesh,India,3,6,1300000,1850000,Per Year,INR,13.0,18.5,Spark|Airflow|SQL|Python|Snowflake,M.Tech,3,Paid Time Off|Relocation Assistance|Work From Home Allowance|Learning & Development Budget|Annual Retreat|Health Insurance,"Techvantage India Pvt Ltd is hiring a Data Engineer for its Noida team (remote). As a leading player in Information Technology, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Spark and Airflow. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Spark, Airflow, SQL, Python. Ability to work in a fast-paced environment.",2026-08-09,2026-10-14,Active,423,2961,False
JOB00582,REC0019,CMP008,Quantum Leap Solutions Pvt Ltd,Junior Data Scientist,Data & Analytics,Information Technology,Full-time,Junior,Hybrid,Hyderabad,Telangana,India,1,3,850000,1200000,Per Year,INR,8.5,12.0,Python|Machine Learning|Pandas|Statistics|TensorFlow,M.Tech,15,Meal Coupons|Health Insurance|Paid Time Off|Flexible Hours,"Quantum Leap Solutions Pvt Ltd is hiring a Junior Data Scientist for its Hyderabad team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Design, build and maintain solutions related to Python and Machine Learning. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Python, Machine Learning, Pandas, Statistics. Willingness to learn new technologies.",2026-09-12,2026-10-07,Active,27,351,False
JOB00583,REC0010,CMP004,Infravia Pvt Ltd,Software Engineer,Engineering,Information Technology,Full-time,Mid-Level,Remote,Pune,Maharashtra,India,3,5,1000000,1450000,Per Year,INR,10.0,14.5,Java|Spring Boot|SQL|REST APIs|Git,B.E/B.Tech,2,Performance Bonus|Work From Home Allowance|Referral Bonus|Gym Membership|Paid Time Off|Health Insurance,"Infravia Pvt Ltd is hiring a Software Engineer for its Pune team (remote). As a leading player in Information Technology, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Design, build and maintain solutions related to Java and Spring Boot. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Java, Spring Boot, SQL, REST APIs. Team player with ownership mindset.",2026-08-29,2026-11-04,Active,221,2431,False
JOB00584,REC0012,CMP005,Codeloom Ltd,Senior Data Scientist,Data & Analytics,Information Technology,Full-time,Senior,On-site,Pune,Maharashtra,India,6,8,1750000,2350000,Per Year,INR,17.5,23.5,Python|Machine Learning|Pandas|Statistics|TensorFlow,B.E/B.Tech,2,Learning & Development Budget|Health Insurance|Meal Coupons|Paid Time Off|Relocation Assistance,"Codeloom Ltd is hiring a Senior Data Scientist for its Pune team (on-site). As a leading player in Information Technology, we are looking for a motivated professional; 6-8 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Apply Pandas best practices and continuously improve existing processes. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Python, Machine Learning, Pandas, Statistics. Strong communication skills.",2026-08-12,2026-09-12,Closed,60,840,False
JOB00585,REC0034,CMP014,PayNest Pvt Ltd,Java Backend Engineer,Engineering,Fintech & Banking,Full-time,Mid-Level,On-site,Mumbai,Maharashtra,India,3,6,1150000,1450000,Per Year,INR,11.5,14.5,Java|Spring Boot|Microservices|Kafka|Payments,B.E/B.Tech,8,Learning & Development Budget|Relocation Assistance|Paid Time Off|Referral Bonus|Work From Home Allowance|Stock Options (ESOPs),"PayNest Pvt Ltd is hiring a Java Backend Engineer for its Mumbai team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Java and Spring Boot. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Apply Microservices best practices and continuously improve existing processes. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Java, Spring Boot, Microservices, Kafka. Team player with ownership mindset.",2026-08-18,2026-11-05,Active,257,3598,False
JOB00586,REC0040,CMP016,Lumina Bank Solutions Pvt Ltd,Junior Risk Analyst,Finance,Fintech & Banking,Full-time,Junior,Hybrid,Gurugram,Haryana,India,1,4,600000,850000,Per Year,INR,6.0,8.5,Credit Risk|SQL|Excel|Python|Basel Norms,B.Com,8,Stock Options (ESOPs)|Performance Bonus|Referral Bonus,"Lumina Bank Solutions Pvt Ltd is hiring a Junior Risk Analyst for its Gurugram team (hybrid). As a leading player in Fintech & Banking, we are looking for a motivated professional; 1-4 years of relevant experience. Key responsibilities: (1) Apply Excel best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Design, build and maintain solutions related to Credit Risk and SQL. Requirements: hands-on knowledge of Credit Risk, SQL, Excel, Python. Ability to work in a fast-paced environment.",2026-09-09,2026-10-07,Active,98,1470,False
JOB00587,REC0099,CMP040,Precision Works Pvt Ltd,EV Battery Engineer,Engineering,Manufacturing & Automotive,Contract,Mid-Level,Hybrid,Noida,Uttar Pradesh,India,3,6,1150000,1500000,Per Year,INR,11.5,15.0,Battery Systems|BMS|MATLAB|Thermal Management|Testing,B.E/B.Tech,1,Flexible Hours|Learning & Development Budget|Relocation Assistance|Referral Bonus|Annual Retreat,"Precision Works Pvt Ltd is hiring a EV Battery Engineer for its Noida team (hybrid). As a leading player in Manufacturing & Automotive, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply MATLAB best practices and continuously improve existing processes. Requirements: hands-on knowledge of Battery Systems, BMS, MATLAB, Thermal Management. Team player with ownership mindset.",2026-08-31,2026-10-18,Active,102,1428,False
JOB00588,REC0052,CMP022,CartWave Technologies Pvt Ltd,Full Stack Developer,Engineering,E-commerce & Retail,Contract,Fresher,Hybrid,Pune,Maharashtra,India,0,1,450000,650000,Per Year,INR,4.5,6.5,React|Node.js|MongoDB|AWS|Redis,MCA,5,Work From Home Allowance|Relocation Assistance|Meal Coupons|Health Insurance,"CartWave Technologies Pvt Ltd is hiring a Full Stack Developer for its Pune team (hybrid). As a leading player in E-commerce & Retail, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Apply MongoDB best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Design, build and maintain solutions related to React and Node.js. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of React, Node.js, MongoDB, AWS. Team player with ownership mindset.",2026-08-03,2026-09-25,Active,277,3324,False
JOB00589,REC0100,CMP040,Precision Works Pvt Ltd,EV Battery Engineer,Engineering,Manufacturing & Automotive,Contract,Mid-Level,Hybrid,Noida,Uttar Pradesh,India,3,6,1100000,1600000,Per Year,INR,11.0,16.0,Battery Systems|BMS|MATLAB|Thermal Management|Testing,B.E/B.Tech,1,Flexible Hours|Learning & Development Budget|Annual Retreat|Gym Membership,"Precision Works Pvt Ltd is hiring a EV Battery Engineer for its Noida team (hybrid). As a leading player in Manufacturing & Automotive, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Battery Systems and BMS. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Apply MATLAB best practices and continuously improve existing processes. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Battery Systems, BMS, MATLAB, Thermal Management. Team player with ownership mindset.",2026-09-06,2026-10-04,Paused,65,780,False
JOB00590,REC0043,CMP017,Ledgerly Pvt Ltd,Risk Analyst,Finance,Fintech & Banking,Full-time,Mid-Level,Remote,Gurugram,Haryana,India,3,5,750000,950000,Per Year,INR,7.5,9.5,Credit Risk|SQL|Excel|Python|Basel Norms,Any Graduate,15,Performance Bonus|Gym Membership|Meal Coupons,"Ledgerly Pvt Ltd is hiring a Risk Analyst for its Gurugram team (remote). As a leading player in Fintech & Banking, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Credit Risk and SQL. (2) Apply Excel best practices and continuously improve existing processes. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Credit Risk, SQL, Excel, Python. Willingness to learn new technologies.",2026-09-04,2026-11-02,Active,229,1832,False
JOB00591,REC0011,CMP005,Codeloom Ltd,UI/UX Designer,Design,Information Technology,Full-time,Mid-Level,On-site,Pune,Maharashtra,India,3,6,1200000,1650000,Per Year,INR,12.0,16.5,Figma|Wireframing|Prototyping|User Research|Design Systems,B.E/B.Tech,1,Annual Retreat|Performance Bonus|Flexible Hours|Health Insurance,"Codeloom Ltd is hiring a UI/UX Designer for its Pune team (on-site). As a leading player in Information Technology, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Design, build and maintain solutions related to Figma and Wireframing. (4) Apply Prototyping best practices and continuously improve existing processes. Requirements: hands-on knowledge of Figma, Wireframing, Prototyping, User Research. Team player with ownership mindset.",2026-08-06,2026-09-26,Active,283,2547,False
JOB00592,REC0089,CMP036,BrightPath Academy Technologies Pvt Ltd,Instructional Designer,Content,Education & EdTech,Full-time,Mid-Level,On-site,Chennai,Tamil Nadu,India,3,6,750000,1000000,Per Year,INR,7.5,10.0,Articulate 360|Storyboarding|eLearning|Adult Learning|Video Editing,BBA,2,Learning & Development Budget|Stock Options (ESOPs)|Annual Retreat|Health Insurance|Relocation Assistance,"BrightPath Academy Technologies Pvt Ltd is hiring a Instructional Designer for its Chennai team (on-site). As a leading player in Education & EdTech, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Articulate 360 and Storyboarding. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply eLearning best practices and continuously improve existing processes. Requirements: hands-on knowledge of Articulate 360, Storyboarding, eLearning, Adult Learning. Team player with ownership mindset.",2026-08-19,2026-09-24,Active,209,2717,False
